"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz9.22","2021-05_Abrolhos_stereo-BRUVs","npz9.22","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.22","2021-05_Abrolhos_stereo-BRUVs","npz9.22","Tetraodontidae","Unknown","sp1",NA,0,NA,-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.22","2021-05_Abrolhos_stereo-BRUVs","npz9.22","Triakidae","Hemitriakis","falcata",NA,0,NA,-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.22","2021-05_Abrolhos_stereo-BRUVs","npz9.22","Triakidae","Mustelus","spp",NA,0,NA,-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.22","2021-05_Abrolhos_stereo-BRUVs","npz9.22",NA,NA,NA,NA,0,NA,-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carangidae","Carangoides","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carangidae","Decapterus","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carangidae","Pseudocaranx","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carangidae","Seriola","dumerili",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carangidae","Seriola","hippos",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carangidae","Unknown","sp10",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carangidae","Unknown","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Dasyatidae","Taeniurops","meyeni",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Glaucosomatidae","Glaucosoma","buergeri",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Haemulidae","Diagramma","pictum labiosum",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Labridae","Bodianus","solatus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Labridae","Bodianus","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Labridae","Bodianus","vulpinus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Labridae","Choerodon","rubescens",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Labridae","Coris","auricularis",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Labridae","Stethojulis","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Labridae","Unknown","na",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Lethrinidae","Gymnocranius","grandoculis",590.91935,1,3661.34016,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Lethrinidae","Gymnocranius","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Lethrinidae","Lethrinus","ravus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Lutjanidae","Pristipomoides","multidens",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Lutjanidae","Pristipomoides","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Lutjanidae","Pristipomoides","typus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Monacanthidae","Nelusetta","ayraud",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Mullidae","Parupeneus","spilurus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Muraenidae","Gymnothorax","woodwardi",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Nemipteridae","Pentapodus","nagasakiensis",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Nemipteridae","Pentapodus","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Pinguipedidae","Unknown","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Rachycentridae","Rachycentron","canadum",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Rhinidae","Rhynchobatus","australiae",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Scaridae","Scarus","sp3",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Scombridae","Scomberomorus","spp",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Serranidae","Epinephelus","areolatus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Serranidae","Epinephelus","morrhua",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Serranidae","Epinephelus","rivulatus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Sparidae","Chrysophrys","auratus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Sphyrnidae","Sphyrna","lewini",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Tetraodontidae","Unknown","sp1",NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Triakidae","Hemitriakis","falcata",772.52825,1,4031.25012,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24","Triakidae","Mustelus","spp",667.64575,1,2312.21195,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.24","2021-05_Abrolhos_stereo-BRUVs","npz9.24",NA,NA,NA,NA,0,NA,-27.1311,113.1067,20210515,11:14:00,"NPZ9","No-take","npz9.24",117,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carangidae","Carangoides","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carangidae","Decapterus","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carangidae","Pseudocaranx","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carangidae","Seriola","dumerili",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carangidae","Seriola","hippos",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carangidae","Unknown","sp10",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carangidae","Unknown","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Dasyatidae","Taeniurops","meyeni",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Glaucosomatidae","Glaucosoma","buergeri",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Haemulidae","Diagramma","pictum labiosum",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Labridae","Bodianus","solatus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Labridae","Bodianus","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Labridae","Bodianus","vulpinus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Labridae","Choerodon","rubescens",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Labridae","Coris","auricularis",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Labridae","Stethojulis","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Labridae","Unknown","na",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lethrinidae","Gymnocranius","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lethrinidae","Lethrinus","ravus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lutjanidae","Pristipomoides","multidens",538.58457,1,1870.19854,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lutjanidae","Pristipomoides","multidens",560.72728,1,1752.72854,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lutjanidae","Pristipomoides","multidens",708.63405,1,2458.69802,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lutjanidae","Pristipomoides","multidens",589.49042,1,2505.62641,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lutjanidae","Pristipomoides","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Lutjanidae","Pristipomoides","typus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Monacanthidae","Nelusetta","ayraud",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Mullidae","Parupeneus","spilurus",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Muraenidae","Gymnothorax","woodwardi",NA,1,1402.45957,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Nemipteridae","Pentapodus","nagasakiensis",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Nemipteridae","Pentapodus","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Pinguipedidae","Unknown","spp",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Rachycentridae","Rachycentron","canadum",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Rhinidae","Rhynchobatus","australiae",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.25","2021-05_Abrolhos_stereo-BRUVs","npz9.25","Scaridae","Scarus","sp3",NA,0,NA,-27.1462,113.074,20210515,14:17:00,"NPZ9","No-take","npz9.25",133,"Molly","Y","Y"
